,BPA,PNW,SDGE,SCE,PGE_valley,PGE_bay
31,8113.787171653965,24149.02990762366,2196.450607098449,10128.337415115135,4998.33265221692,4741.148709629099
32,8339.621943601693,23989.999443808956,2295.4295176287014,10376.746864434419,5186.216692524569,4895.22619242801
33,8384.193996105758,23308.74228130013,2386.6234091177607,10781.85847382138,5312.383741158825,5045.375983451795
34,8247.006126700473,22530.80791947249,2429.7661408881163,11042.128935993984,5563.583880524377,5086.007185751014
35,8028.643394665207,21813.386967273927,2431.3018208356953,11262.331734753541,5593.3723927027595,4941.699091142276
36,7770.37153595565,21106.864113566826,2413.0452634176254,11283.195603812092,5532.180977170881,4886.501148548979
37,7551.469098613927,20527.285759815033,2395.030744701843,11185.811986957619,5409.4742900593355,4794.118537226725
38,7402.926127229334,20132.816505574694,2377.3313540145728,11005.814873115489,5326.872840088571,4838.427096991078
39,7460.313307348696,20510.979183266805,2370.283449624619,10910.92580666379,5332.798195433355,4774.523526151241
40,7823.6848382591315,22283.00621234177,2402.0142774240103,10830.746754607371,5332.5764052976265,4944.453158893669
41,8251.60320093686,24291.144889813248,2602.6351146035076,11248.185209635601,5896.208076125873,5077.390073492862
42,8258.789085212255,24390.641559371637,2935.990089631645,12671.862403762723,6688.687910454502,5611.463658230813
43,8137.156382956702,23964.283935555617,3057.482201880641,12800.932480143136,6812.152263288037,5569.677151267563
44,7930.805403159668,23170.931803586078,2996.918973443116,12674.13312028506,6697.457013677939,5455.810980234785
45,7595.519374579736,21613.64169052854,2904.877103304952,12537.191755831906,6501.87964774253,5193.9049832374385
46,7125.5681839170575,19489.416991252598,2769.862577194224,12038.332061180703,6111.401714768055,4929.015275546564
47,6733.317240347863,18011.749607504757,2539.5060884919635,11354.263983273075,5671.840162717106,4613.79375721457
48,6394.1992494895,17123.51611907365,2290.515187306047,9609.794650903761,5560.3289619737725,4565.945457527794
49,6301.88523238034,16855.19613331071,2075.9212441029954,8744.669527949829,5116.32558010549,4450.084616997699
50,6311.302708121329,16912.16994415115,1972.2490981284889,8406.699368126749,4838.347232533002,4366.357830871979
51,6404.885599059796,17213.592521035596,1920.8730397093018,8183.750330947609,4767.869714559236,4352.371095186599
52,6633.321131892586,17928.71831582664,1905.986296729081,8168.382374388949,4658.414944046796,4394.849418157044
53,7100.2661411448225,19782.541440902703,1941.779524935056,8358.101816428649,4712.392973291438,4490.939953030499
54,7699.488565456514,23026.088264485745,2048.178138988212,8850.765162186604,4973.938791423021,4732.866896784949
55,8121.685114098175,24744.962824167935,2210.841521668372,9434.350745389967,5350.509265660434,5136.482098403312
56,8251.603685052554,24573.892285040667,2341.342773413485,9777.324314668229,5789.239089952764,5212.625302352565
57,8204.33696864101,23774.005777751892,2409.761830671392,10082.260924089624,5501.746493615147,5678.5305257704185
58,7919.246383640669,22736.40157979881,2446.637690899754,10318.888014525157,5910.249584201258,5438.430022996883
59,7795.745242643106,21944.410176695048,2453.4818879201466,10474.40445868191,5919.705688007403,5377.731023444879
60,7625.206017282942,21220.65513956017,2444.981005277539,10460.67598181245,5870.829580617697,5265.187503004817
61,7472.599500416244,20746.921711581745,2433.9018861030395,10372.114588945518,5703.3178173219285,5207.1347139893405
62,7356.813770172833,20403.290850359204,2420.6570284936274,10243.699047946639,5686.55323434243,5142.741820421553
63,7399.618270794404,20738.2504297162,2416.27634852087,10158.33297593295,5623.856507666041,5157.602207631159
64,7784.959950853925,22317.765408822383,2441.028077462559,10049.79611900405,5759.5113596233095,5180.938600786128
65,8217.966843678716,24234.615129464863,2606.6740381216982,10389.703004413937,6177.27200179678,5304.0959745614055
66,8206.666599392958,24308.956141691076,2890.5836452755293,11573.83514743256,6931.804826116122,5713.5537944683065
67,8092.24886270783,23951.77295982485,2990.2825199775507,11857.72030079294,7098.948187106434,5746.299659556267
68,7910.198113672116,23114.747131905766,2929.2478218135357,11707.431787279693,6971.223869208511,5643.565459396864
69,7577.102695722145,21456.12061373111,2840.4730289832332,11494.338277186622,6791.497341564982,5525.623651248398
70,7071.321445939122,19361.964389404187,2708.5534236413464,10960.259472079357,6429.675581488249,5236.145225019619
71,6652.848640258981,17889.28582419304,2483.118315058694,10211.971520668534,5967.961229613713,4921.821254032817
72,6798.086086063032,17477.84861009899,2346.981808115777,10291.571017370468,5686.839388274371,4614.25070940607
73,6645.935208284452,17097.726737470806,2138.9027019255855,9544.308753331494,5393.185232150157,4512.613023964997
74,6645.482536825844,17081.154694268185,2037.933315804863,9198.909527681652,5082.13847739393,4488.462554079039
75,6733.473958893466,17278.859205372028,1985.9836780628655,9004.266850016747,5033.4972024641165,4404.456272470417
76,7004.585831833752,17957.005633427107,1967.6597714358206,9014.588181317951,4975.439978425425,4470.7002153710455
77,7527.089781350351,19536.20214880313,2016.0904745700377,9280.34794104484,5038.035561161736,4634.4255648105645
78,8238.794955029387,22568.318004313373,2156.695519430816,10012.099549510976,5371.065390974938,4893.654505658589
79,8684.76643454811,24239.475976550337,2392.7537649313563,10910.035550634342,5937.943472614623,5426.777877978775
80,8724.172892142926,24033.8504968376,2546.3081266733357,11410.856402987014,6239.947391754143,5755.094462411124
81,8646.662031748461,23528.91104983417,2623.9675462026776,11706.634984332888,6234.375604395366,5824.413572440121
82,8490.286335632738,23044.584882341525,2656.454135925485,11946.67429869241,6420.974021829257,5891.169884576855
83,8345.78535939331,22554.709036785338,2670.5968774007215,12080.53847478695,6542.838784424066,5637.363769894423
84,8176.839542799605,22088.21232997738,2660.911108304502,12052.756958779464,6480.2258169248225,5497.340390644118
85,8022.184074268722,21691.026285434225,2650.884017280409,11937.751626626927,6294.795271280084,5388.4585399814905
86,7904.866946185559,21436.463188697282,2641.7076798623916,11806.160459899616,6214.032864134016,5383.322046524165
87,7958.477950339004,21672.7482243449,2630.8870583286343,11672.633569299487,6212.643051018734,5363.320368732553
88,8281.15781533858,22991.81416322539,2642.159590060049,11522.630434465666,6294.590747496023,5450.347755815418
89,8666.613029504992,24365.21712662201,2795.7221503041437,11818.516096123567,6707.556417610821,5644.767378079895
90,8637.183337739278,24171.592879741507,3077.1117914360143,13054.214626654775,7569.817020193264,6002.96585619582
91,8470.597467341398,23530.17402479482,3172.511189944,13298.330305781406,7651.815381510352,6011.868156132281
92,8231.141678356662,22503.39635059829,3105.9927015288117,13132.497416713275,7785.958478567048,5640.969526465227
93,7831.665036568258,20722.454053618345,3005.9711211155372,12830.249452385971,7547.9986206136045,5499.204202845662
94,7308.821951069517,18875.071909985774,2848.7867857490564,12192.528426177181,7012.422789000184,5367.741398158834
95,6853.668990280391,17489.70366089462,2585.1923421739198,11250.597623367488,6427.721873736758,4986.497861743441
96,5568.02725984241,15576.000254811453,2202.942463292778,9827.821123288792,5607.282374284669,4028.2938994244587
97,5462.809898257958,15211.789699407478,2016.8219865413982,9203.463430585309,5249.951956752011,3924.37218774582
98,5445.856314740379,15119.528890724152,1919.5707668012103,8876.759467437209,5057.188032996791,3840.11498631277
99,5507.380367303692,15267.5545140014,1866.6175866556905,8661.913107545786,4954.2926764455015,3811.642553157198
100,5713.277113781107,15877.0310512081,1850.0767119562274,8619.504055687798,4949.080494298303,3864.311220720686
101,6158.377108769927,17292.515549215954,1885.8247032277309,8816.26946199902,4959.614927276767,3929.9574018871585
102,6738.338936401052,19868.979576852616,2006.4655369868528,9410.841144468783,5167.696025847541,4176.660729116308
103,7055.817335362261,21523.894102086397,2226.830228367717,10228.342519045045,5639.034640512908,4675.930174906195
104,7058.01136945325,21480.524575912186,2344.951229095896,10557.843952214296,5871.65135845599,4910.182420301971
105,6981.21379474733,21093.416739248012,2417.8724367975788,10826.380100257838,5936.125336036026,5083.632154258912
106,6865.284002879166,20726.319512647497,2453.434142140096,11096.586348828043,6177.46026078322,5108.12592355511
107,6730.192332754688,20422.794020447505,2475.376760985819,11246.825189163936,6143.934466247579,4979.045088908569
108,6611.392808820253,20113.840255600244,2474.5186818900406,11256.61712433314,6046.117144909324,4901.319609001317
109,6509.744641935503,19867.425491805734,2466.905401503392,11199.84775627715,5866.265765620809,4854.4644072690035
110,6417.977392891155,19689.723687794536,2454.0247187301998,11071.3389830965,5871.003415107552,4786.293344542158
111,6445.468055238819,19888.118015190696,2449.634266067003,10981.229897731817,5827.279846637437,4770.952017549433
112,6723.285063271931,21048.868531541186,2471.464879150546,10865.823958275403,5936.551618044587,4760.4782878561555
113,7093.5945178020565,22247.132436698692,2626.651010218329,11132.895216022389,6324.038074635914,5004.6794801340075
114,7108.081165874971,21963.463377780205,2909.1558877481607,12314.371210856638,7072.931737575872,5450.620228982517
115,6979.098659698791,21231.463907952697,3004.6953545154824,12633.624099651248,7300.134647832513,5296.335229946654
116,6789.487507529639,20280.208252764507,2934.1068801712995,12466.114858618723,7432.829710329348,5072.128317055805
117,6466.2044460065545,18872.748855550195,2835.1198518754636,12115.734689616034,7266.825575325891,4888.554525729741
118,6048.762007603121,17541.518249227174,2675.72381191621,11512.564961253227,6720.219974625915,4689.433376655015
119,5692.33767790323,16405.702400909107,2421.2102973447654,10581.2721775973,6207.5231639801095,4364.761513103853
120,5779.748010609029,15319.740795863518,2042.9881581848515,9566.465830302444,5429.522439124913,4267.093475182829
121,5682.1118530675585,14893.17186333985,1874.360920371758,9013.19039818631,5222.4839317764145,4056.453568206665
122,5673.348302942703,14635.99731836539,1785.1475546268039,8657.753935658275,5173.380340545567,3865.6887734650136
123,5753.914207155445,14630.129924123254,1739.5366659872268,8434.16245230012,5068.277095565788,3826.482829098807
124,5993.14485333634,14935.193449921704,1724.0798996708818,8426.746505544299,4928.990566535641,4039.948229911358
125,6494.410206457051,15660.61566176249,1762.6417512216283,8674.094531531311,4894.397508139478,4258.281689890756
126,7161.846245327343,16708.642590847026,1887.7714325592794,9275.59023010199,5134.536776837956,4505.502716003327
127,7579.495749305927,17588.002985039853,2117.311061853615,10109.852113126184,5643.937282460165,4944.772994013793
128,7550.839779458702,18016.443350440022,2252.260136285808,10569.587753818076,5966.114952933659,5170.607289978198
129,7406.18244732806,18344.76497136402,2307.003977812585,10850.191393719762,6105.139756977614,5250.408173325357
130,7245.842600309783,18539.794234427387,2344.204207519389,11058.519255828753,6182.152416417151,5314.050107009924
131,7049.52065862598,18478.862345135236,2367.730325617771,11203.968287007654,6163.832775050045,5200.2687393389115
132,6907.725122586484,18274.227227933065,2369.359364306319,11208.617058682486,6058.610724793469,5166.803681849675
133,6778.5175905715505,17993.490900038447,2364.612096153853,11136.356878156503,5900.785504413601,5144.953340137811
134,6706.607720085239,17827.081657808125,2353.701950615368,11026.305401341067,5806.514294450284,5179.667585315443
135,6768.917769754073,17968.988985034353,2346.7523167762115,10939.001023698875,5746.252308764643,5159.715189877076
136,7082.807740460004,18910.245657581298,2359.6867552333456,10810.50405793198,5777.618371217845,5198.6811029292885
137,7486.434095034539,20185.609813629748,2498.062606815309,11052.66066284401,6250.566647317253,5282.194630708619
138,7507.76778823064,20117.758166428055,2752.013334235759,12181.338501643386,6986.0806066004025,5697.244211542673
139,7373.591701700832,19616.40982838873,2827.5996162211304,12403.704667494065,7026.40095889218,5645.624326641804
140,7193.073098371955,19032.432481423883,2757.9617359773742,12181.40362253032,7034.0055829229095,5508.162399205337
141,6836.445815843513,18212.435565193166,2662.138216487762,11891.34168763578,6865.703706394863,5286.403678168963
142,6357.644317414118,17036.27689369378,2513.2401547155278,11275.257516634154,6462.361173188908,4971.355251852343
143,5964.369668797239,15961.36077885038,2268.0590820642933,10382.144652451214,6081.0071669528625,4600.720810720905
144,5647.094528315509,15145.51317744047,2022.1130649224008,10206.566968769273,5811.055929621701,4254.318490745979
145,5564.096170072919,14788.923824348278,1849.1341563990864,9622.043282917728,5549.672513094823,4049.067820787884
146,5563.653113936885,14685.013752465162,1764.1524793333876,9248.112830973158,5346.279706316159,3977.5437534592547
147,5648.030919604109,14816.465066005927,1719.361340061342,8997.182546619213,5149.339233593353,3967.8130426079333
148,5878.593611370003,15235.34178926599,1707.0855505291224,8980.376795794507,5120.672144244961,4026.904390385672
149,6395.1681560101815,16100.816334054114,1748.236024945972,9242.989611955212,5166.107766230803,4109.341087503362
150,7078.748940888121,17357.80769509228,1884.998728124348,9918.618037103648,5414.119555053525,4411.69162696072
151,7468.841232361477,18499.866060150664,2138.9725149321634,10911.277176878826,6010.8377368426245,4880.645993958256
152,7414.259365442519,19023.78251803035,2280.2143922957744,11395.054253477543,6382.608971949118,5207.806163065558
153,7281.495808978196,19287.519380551297,2333.008643292449,11697.180131128913,6448.679975162904,5255.914084499226
154,7133.43975916478,19158.299875255994,2356.5982595776804,11941.1457899977,6742.161884620668,5154.725980127251
155,6973.033017451672,18762.684756500526,2369.9254774339015,12130.712611218645,6762.92084664587,5066.491689633024
156,6822.4045642004685,18374.213371240112,2367.2595255775095,12064.484814209954,6658.775819688245,4959.355028082176
157,6693.532528315193,18014.52447663476,2357.013374386914,12012.221919140764,6460.3866337979325,4894.854994885492
158,6629.13606926974,17794.324038486793,2341.5436652317235,11864.512647110654,6320.857029131012,4898.147121548708
159,6670.262018113595,17958.476165403084,2332.186126016565,11724.876807508575,6161.463976195602,5062.065006434301
160,6959.95458029829,19244.416581453348,2343.784231751897,11568.152045058989,6210.205328349862,5076.492674478263
161,7314.11167903162,21179.439021176255,2473.6950800077357,11805.650741565152,6671.297726565725,5148.27470412458
162,7316.479616244483,21409.67659194344,2721.8452749810103,12952.508430287715,7429.983663374703,5607.9396138634
163,7176.556518897306,21049.207630577846,2804.9558743597204,13202.121771902406,7576.968189324545,5559.800361504736
164,6991.1072201167,20297.724823627806,2736.6270236503797,12988.54568826965,7489.668494495155,5453.03664241109
165,6652.911818768353,19093.199474227276,2637.725988640426,12684.703112831654,7272.454465780067,5331.276097318318
166,6196.718793657941,17500.902574353815,2490.8083515025864,12059.746192809891,6918.558944790854,5062.128061325043
167,5822.934369666177,16306.697312391512,2250.9542282910797,11170.771940218408,6300.64530409614,4775.605060479841
168,5938.833365682744,15942.562800386593,2193.6816339103902,10048.80020981176,5408.295523194485,4542.509299217663
169,5825.4932343067985,15651.11649093821,2012.8737758879113,9368.00459290058,5040.460370863887,4429.043444304016
170,5800.112786568748,15666.60735210378,1922.416638221443,8994.09518088643,4886.54560460772,4330.994892099967
171,5865.572162268673,15921.174895427403,1868.6185370038863,8744.63584421653,4807.878422612545,4270.20485837839
172,6095.610545519416,16661.402912380418,1851.4301479826713,8706.122239660963,4724.44456533511,4320.314003208806
173,6593.9698033424875,18272.344160198587,1891.3785636712523,8918.870957333465,4801.357384096305,4403.6545807985285
174,7257.703039877057,21252.5134188142,2019.7637847699027,9488.607582341165,5065.851820394112,4591.943890182779
175,7676.303023165431,23046.448271863177,2262.980037400435,10281.891473163036,5441.033654278193,5100.795128714355
176,7719.880979790544,22939.043087060418,2401.014660217467,10684.164729652137,5826.350189535316,5421.386496272174
177,7655.706826095457,22393.689456690066,2465.349779195784,10966.740688631118,5886.0924203113955,5499.2921511261575
178,7507.176345812059,21802.854787737542,2497.29800501693,11159.668221969856,6024.248340185385,5465.347161535665
179,7321.412900502984,21114.681708726195,2511.51678110314,11333.777609883879,5993.138281174951,5344.1652980877
180,7161.951559315279,20487.325917059054,2507.247817208171,11387.345063648198,5938.235328729024,5302.418031019442
181,7030.565021748026,19941.91885572322,2495.1928044216866,11298.763884893859,5827.147244505835,5156.512580727863
182,6929.509331486597,19541.906201958416,2483.148792696456,11155.777748851819,5702.506380423246,5205.344339593657
183,6979.585609841983,19812.980700329153,2472.997584052765,11061.322346353269,5647.595163741936,5251.41786532309
184,7289.765725317911,21430.66814634591,2492.7361376499175,10929.678021558402,5855.3242715966835,5222.007563613604
185,7703.27974375905,23398.34635390001,2639.3493517368256,11215.461848949228,6253.681842391642,5344.041663685817
186,7708.243020875995,23525.57350533617,2917.1650527407915,12405.197525298376,6988.695914549177,5765.592826523043
187,7574.313290158341,23083.858538856082,2994.14980948934,12656.566985725822,7105.35752440618,5661.872227946732
188,7378.665374948612,22247.213345793065,2922.6560122754213,12400.417492850072,7082.925591324156,5615.571383287329
189,7037.366341970855,20624.80719169314,2825.3582217323956,12137.691023862379,6925.29613478836,5456.284959302085
190,6574.547663006472,18689.98306710382,2669.4111049888493,11641.183885397742,6466.50789137791,5252.044197991535
191,6197.498849467274,17259.682420744484,2423.6123023478403,10796.641924684169,5986.801479648052,4894.882508949352
192,5615.216611988028,16114.288141174384,2212.9061806645745,10458.808433815415,5539.974230751442,4861.752577439834
193,5521.140056949961,15845.04320909396,2031.9514682121496,9845.16724700114,5259.922383111097,4656.973617195032
194,5500.928523449079,15822.346230559928,1936.5588829354385,9461.389631265809,5013.758636680696,4560.524884705831
195,5565.201563937786,16046.916967443358,1884.110295760675,9197.797375117609,4979.71215583705,4415.488139586864
196,5774.502504131313,16740.256441854195,1866.7985051745884,9160.363820385266,4884.526302489814,4470.691061558185
197,6198.652297910009,18360.88131466421,1898.0795671358746,9374.69334026835,4920.321613463808,4588.41114600636
198,6779.14982452862,21490.150360936612,2009.8986560255341,9886.174823802832,5083.103703873387,4806.273658932119
199,7174.882677418345,23210.12541338804,2224.1298291360895,10529.907538141422,5435.038289424626,5243.620762181813
200,7275.268968189229,22928.0921228483,2342.302351760277,11005.782743320207,5759.46824470988,5530.098659583209
201,7255.057407355287,22179.077210871936,2412.924398498515,11385.120890222197,5874.176352184977,5672.365155246782
202,7129.05565969395,21414.343106917775,2450.320709352248,11633.969400220325,6089.727564582022,5661.330948009145
203,6969.12438942764,20752.910789262267,2464.244982584307,11848.275797642564,6205.62235204651,5575.1461431809
204,6837.697395742305,20174.407146127574,2460.335603597446,11834.652056190938,6150.568424853869,5522.951320770679
205,6714.824068781686,19690.4235572087,2449.7154303719117,11777.172867470757,5989.764902510457,5398.038181729075
206,6637.151879024655,19368.525084595924,2438.0478951171435,11622.922204950028,5871.585041245408,5423.511640386217
207,6686.424860982395,19737.08508244869,2433.696455691828,11479.470824032345,5872.396519655129,5347.184839925311
208,6955.17197417227,21412.267693803096,2452.065123214615,11361.35745526397,5831.935104407354,5497.911137430171
209,7321.766424125921,23359.822458550498,2598.362174278753,11660.24009051612,6360.145574903784,5566.721316287519
210,7323.9652735613845,23457.52057494667,2880.5369709532592,12899.471815731966,7122.858552637455,6076.540242971286
211,7183.797970480671,23009.222695853685,2967.249169363499,13170.783499188217,7248.696579946938,6025.928284313856
212,6999.253802439437,22238.637375639944,2903.120925299819,12916.31461966282,7152.687263940274,5923.220472773189
213,6689.809268479253,20711.120066105777,2810.85441849883,12691.481950447138,7075.6543477978175,5745.700788490067
214,6251.381367535809,18614.48734764544,2661.6739265255565,12099.827057253062,6647.063755034991,5449.92819709575
215,5880.8289605748505,17159.261327731743,2422.2397410723256,11226.176198849087,6162.538763549043,5095.841540402009
216,5868.326408703236,16597.64327828738,2199.0030600298155,10507.958188371087,5481.8362360760775,4704.622824147158
217,5772.008735333223,16325.319636263594,2014.4845459106753,9816.029102449733,5106.648065973311,4642.432916831091
218,5742.9112762313,16343.781339487025,1917.5829629993284,9451.467167169234,4864.091894073892,4587.26491992741
219,5811.238893244879,16619.94581522068,1865.5664279353525,9199.459324983194,4748.572708729002,4530.404460697669
220,6031.52528842746,17328.405299587423,1846.5189569239033,9159.476851093765,4709.667397215077,4642.545384652362
221,6486.463461088537,19170.22441529823,1877.6166718450304,9341.044847535064,4751.650113166316,4732.119362375296
222,7106.373565367776,22434.981746074725,1988.1591484796347,9863.809042868823,4928.658806937392,4900.266863039084
223,7523.83301948466,24147.85638400623,2195.1035598713843,10482.534502551745,5304.485190312875,5321.085446085603
224,7611.679298484846,23936.19355292477,2314.849678963314,10938.450908959834,5771.622786789079,5431.472819957655
225,7558.693518614581,23126.133846047745,2393.6835988585476,11365.537958072695,5467.210978031853,5896.875878819645
226,7409.3653346079045,22228.006185217862,2439.24994507193,11638.889766451563,5883.355242527051,5656.581322342789
227,7220.982007592676,21368.164114418712,2458.7546033218923,11844.77130936496,5914.783200511965,5614.6944190759705
228,7060.653629276176,20653.877097101595,2456.3105896670877,11826.802177720707,5909.141652163049,5538.422292465723
229,6938.495392448597,20215.04325806591,2446.5109707126608,11802.01928128069,5720.55665450285,5458.219735498849
230,6842.680862682903,19889.683597321084,2434.3444414125615,11688.077840841428,5711.814027370181,5398.4972253528895
231,6905.1546610886,20242.301165558583,2428.3294408129896,11590.637673691335,5658.788267822367,5423.060129014836
232,7221.154454797222,21751.731431087963,2448.487770278037,11487.443811233095,5760.9088132998295,5416.135623745852
233,7634.370478715093,23650.27593727533,2601.808335565573,11807.710395065513,6219.405849313843,5579.679899379331
234,7649.220561691246,23753.795758441178,2895.302289949069,13063.66734815474,7017.751918985905,6044.9492798669535
235,7528.897909884567,23386.196352549774,2984.1726421745284,13353.634951698668,7198.869893841732,6088.933708516389
236,7356.192184234138,22562.9668569196,2911.5045004971294,13147.951181316941,7102.116558531728,6008.10383379983
237,7032.893429814525,20912.654175049393,2811.7977235453372,12904.192627190712,6870.1428119084685,5840.774891723863
238,6574.846829681796,18864.52977314686,2659.2189817396966,12295.40454517243,6474.859750922988,5510.377944373986
239,6177.51276663981,17414.692777799773,2416.634977177758,11427.68262688546,6014.099606884479,5182.747822469895
240,5376.717828996223,16057.443180258086,2043.4365562262155,9353.8883483021,5209.378833622154,4559.888918042417
241,5291.209723912951,15743.001253099308,1875.347379023431,8756.786346626654,4968.765265856171,4485.258589812829
242,5299.652276655049,15735.32443409739,1788.0692374786188,8425.159306303227,4718.943561413605,4496.048894654994
243,5373.645605512941,15919.0308519915,1740.0810920390163,8196.944727623213,4643.85540826956,4383.01342102044
244,5598.957244112743,16551.3770457061,1725.4824527228673,8188.078829512081,4622.336057030704,4482.425090859626
245,6072.300515383282,18082.89571006197,1761.8722707423112,8415.197080314214,4618.739609312455,4581.816123259864
246,6673.265073132019,21001.825295190098,1881.1206180402396,9032.658781546279,4834.955762618832,4751.482814918097
247,7064.5347059168125,22617.761420693132,2103.9228037421017,9787.751323266488,5330.0939113725235,5254.392633152767
248,7080.455540888017,22391.095972808595,2224.5592488378716,10203.72821129808,5614.897908405837,5584.667363285251
249,6993.503423030082,21876.49244111579,2286.946973079662,10463.176294993535,5675.673931949477,5717.672313432727
250,6866.76706442299,21421.808438357682,2316.8874218707733,10675.438389278503,5866.103809055812,5803.276971896572
251,6722.998681594219,20929.476704534434,2330.2088143536535,10822.71324940908,5996.02516459984,5569.688580269394
252,6588.468615932143,20500.58423033583,2329.9795563205475,10812.068167235584,5981.519814217489,5470.191681618449
253,6446.15030170033,20114.464031188116,2324.8156446155112,10789.869518902255,5816.032758349604,5369.0706780704295
254,6358.0497631372755,19888.160351197188,2314.020050726669,10656.178357665116,5722.536248222866,5345.492539710325
255,6404.661641590745,20119.677570048454,2306.1370612749656,10519.341925082907,5720.593773411163,5325.767206870367
256,6666.872276705545,21381.29710627007,2321.385459285287,10424.93115175506,5802.6689352641815,5416.949638918351
257,7097.452886412888,22793.82850185219,2458.2113877595725,10687.413297092615,6213.744088564032,5637.858416565675
258,7136.389437792069,22672.281807020205,2724.4904186797617,11872.622006846137,6947.43984820137,5938.557699718724
259,7016.85393231416,22075.68766254167,2807.8342761569193,12159.008879952298,7059.852754858575,5979.853884967081
260,6833.663409931091,21105.92090939862,2736.516119762909,11982.204004537145,7178.325653525248,5607.264793091791
261,6500.831483805723,19389.392019178093,2636.902686530464,11676.264570372381,6992.797135137455,5492.294296388233
262,6055.280419290354,17620.79037820661,2487.2529613776624,11132.35086912629,6457.6500522610995,5332.3571278568625
263,5700.3792494111885,16336.413920025414,2249.1764418036214,10273.075692935518,5936.202092494361,4967.285568062427
264,5254.369133153342,15262.562128122385,1873.886147772437,8632.31017615578,4869.279204188189,4092.647477989328
265,5180.500021904019,14930.21982305354,1751.5765053635562,8166.753222448696,4619.076371830816,4040.4750077479716
266,5164.517521580568,14837.450097564342,1674.523500852702,7884.81874458469,4426.8417085585015,3933.3117562295524
267,5234.725358268547,14994.899504966255,1631.7041424760396,7680.416782761112,4318.189240071831,3887.358695570446
268,5429.53318112193,15591.801464097112,1620.080243841977,7674.055131056251,4306.138686726943,3933.6370266010344
269,5851.867403524787,16984.52301674491,1657.5201149169327,7849.020823169588,4339.195418665436,4022.9288760695645
270,6426.203321815297,19554.61548058915,1772.73555046473,8360.778062031077,4559.994490600754,4312.4164414684865
271,6754.034291379549,21224.55388532959,1981.407891169942,9061.093992256576,4943.236547943881,4793.115837723123
272,6761.013087499681,21185.011948410433,2093.3945404737938,9397.439490301877,5235.555066025155,5120.165890253138
