,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
25,48415.60727615491,77780.61689880322,41325.82560530182,6517.899579661062,7025.095548553895,5070.229189523719,13901.310750348812,9546.40087391755,18118.198347507576,6077.458368789259,7663.465972951616,6922.558565261421,3057.5614014922658,1172.5304997065261,1889.2261834005024,24276.977083012862,13445.03213070393,17652.477333601546,2822.641125011752,567.3217047470192,3662.9825674644644,344.7688133783901,1555.5091868015556,862.7838935705328,1232.5217918878973,1352.7619819274391,5847.292210783492,1518.6179374752746,195.0720750945388,1078.801743598366
26,32489.39417745385,55720.73491911074,24920.988684064294,6368.882627864219,5026.075024237009,5070.229189523719,5453.095153695967,5348.524635774099,9781.540243835127,2753.6593235518926,7663.465972951616,3972.99818989748,1699.64359245092,744.6054010898221,1361.7554750933375,16291.58718369587,11893.346610231933,10645.214358387706,2822.641125011752,482.27102033268113,2367.078750430625,286.3260540676006,1427.1982410525611,864.4668060003187,1058.1444068609412,854.7365432960779,3355.8064608899226,844.2040240028206,170.0784442565272,777.6200912188189
27,29765.66808361834,54253.126306230755,16218.62446805623,6165.162444617167,3210.825900610618,5070.229189523719,3158.656099087075,4219.581220273385,6895.555903706399,2013.5554688683833,3861.4414407044023,3101.798139306498,1269.510151571666,549.5389445961852,1099.5727437590585,14925.546192640599,17015.305170215146,6927.7734473837245,2822.641125011752,426.20484802598605,1769.458252982842,232.64485831120598,1379.7487140983667,864.7580793054741,966.978686267901,1508.96306518392,2619.9255379791516,630.5559887555846,153.28627286771464,627.9028511219394
28,25067.27413170889,44025.618802563506,13128.244729299719,6166.499776235857,2485.1432875221517,5070.229189523719,2399.580261825191,3752.8293228984153,4643.703780815188,1671.6887433262573,3616.965619448261,2680.6810740357128,1075.829637467683,460.7086813313906,924.7842562028727,12569.247264615558,16812.835518500015,5607.7831129785345,3446.523412982716,385.565367978224,1500.2343216727259,218.32065259777715,1343.378477667707,865.5024444186488,928.5340814988,1338.7095932172695,2264.217437293821,534.3506337953274,147.81863323491527,528.0827931544816
29,21515.959503201335,40068.00277094829,10929.97737369253,6100.524749713836,2049.576347456962,5070.229189523719,1819.379673239899,3361.1444379553623,4431.8381327939505,1454.3098898317344,3146.0788833484175,2360.5372799346133,932.1211336615663,400.9365936546136,883.600278029818,10789.149019521627,14304.655436477226,4668.87833973261,3446.523412982716,357.53228182487646,1263.2548534815292,154.1067201988599,1337.809829027606,865.3406259157847,915.5322589310007,1315.4792381307698,1993.837511736194,462.98996593504086,144.4986715870193,504.57304977218456
30,19334.562311243375,37451.295328079534,9813.769774680339,6058.749057244293,1770.3193570692185,5070.229189523719,1520.7516054638338,3081.775726916125,3630.679808117743,1328.5426344837356,2954.2504660051886,2225.4494149471425,844.8472710937098,361.3024011681081,829.2847949951947,9695.202795406043,13334.197450670215,4192.1152374114035,3446.523412982716,335.6902602741227,1201.7707876060272,78.53616235983387,1278.8169574965355,867.7679034587454,859.2420153433519,1244.8220711474473,1879.7185362594578,419.64737861434986,142.9371354336122,473.560743474444
31,19343.287900011208,76168.71103621561,4593.685145169921,2758.405669692417,471.80189190332845,2911.3586803437497,306.3914615631043,1495.8903077105215,1745.9071275719823,779.3770450865685,1673.4602062281556,1414.6629392929756,497.48085804756425,203.05538510971576,561.4442008448094,10270.011689247945,9242.04142958293,1930.8992676338607,9684.76835634407,280.23911688788286,1596.620996372291,102.64034300863823,753.8558096536775,729.1865376059744,561.5257723104874,1610.6672284737742,856.6381917322329,240.01974842114566,61.97714361914034,279.0850629710494
32,26735.203984636748,81725.91487251656,4662.83452606475,2756.5588784094653,467.631528282435,2911.3586803437497,322.703428281083,1618.9168003072746,2039.7974778601408,827.0243807285817,1587.622888606735,1416.1816128505534,434.0166884179992,201.37067322021105,544.2864029094537,14194.161026263067,9020.372069515503,4803.720429278002,9684.76835634407,277.7416237578573,1596.620996372291,446.44103765605183,815.8070257748017,2412.908059906397,595.8403863815813,1528.0655310868071,857.5705363031213,209.39243327563614,171.031207619693,270.5547517110247
33,78530.29891048653,143417.38842891963,4574.103491783809,2756.5588784094653,467.631528282435,2911.3586803437497,695.0655375174406,1924.3030554280285,385.4216021496083,2043.524053450382,2203.454387720307,2258.675029121467,714.4892022565638,269.05718137053356,609.6544551662386,41842.051283331835,7951.122857095765,19462.16957668277,9684.76835634407,277.7416237578573,1596.620996372291,2353.12124202672,969.7569579709282,6427.754570765726,1472.3161900697025,2120.7689386529373,1367.7494854932365,344.70647200166576,222.64337213360938,303.057293108408
34,45230.76737589629,102063.90832978328,4156.112558195782,9728.132289096471,1253.8630999799097,2911.3586803437497,872.3808276299918,2042.258733422373,3180.4416814463825,1442.8342093190936,2871.5851447988,2083.323794448945,755.9010610456637,348.82228729376715,836.1531772975382,24013.92894515301,7298.245501716069,9870.626623692791,9684.76835634407,744.7286657247497,1596.620996372291,567.1595161512932,1029.1558767986726,2539.0617647392087,1039.5339549501693,2763.841377002083,1261.5740857604692,364.69613836921843,212.27839302838544,415.62143054867386
35,34154.639233837755,109982.65983812854,4278.938078890145,9056.28235685002,1135.715911738941,2911.3586803437497,611.3477612472918,1910.8440708758415,2658.4319402914675,1300.7838937842387,2584.867615186376,1702.7293845925533,546.9993503847014,276.3631186800565,706.101279450102,18133.62004325945,6813.540137222173,6079.498340174762,9684.76835634407,674.5610015954617,1596.620996372291,311.8132614749429,962.9121606841372,1362.8354311210146,937.2019632106662,2487.8875937061234,1031.0985078368647,263.91241748922874,130.4335307269829,350.9760596745107
36,44802.54232713654,126700.02413352409,5454.584266109776,10982.676712343398,1867.6540702587477,2911.3586803437497,1967.4197409672986,2754.637098874759,3818.3538388805346,2010.647779549302,2758.8245405327157,2080.7679779739974,1341.1943342394504,826.833415057909,1970.7257235934424,23787.0673236125,7190.988949148009,7298.531172080391,9684.76835634407,1109.2947037117387,1596.620996372291,842.539901301322,1388.159693815186,2100.1128938701913,1448.6579717502557,2655.3305879307404,1260.0450406642124,647.0739084541458,139.071767679961,979.598334637657
37,48100.14368224099,140777.80459280455,20704.263705577985,26116.176039267237,5561.533975938501,2911.3586803437497,8281.30003030056,9427.449989318993,14154.931051338652,11898.264693680938,7332.340493528741,12250.13948688136,4486.4264265152115,1636.7990145145113,3272.876271810122,25537.24210328851,6644.669975123561,11427.925110525113,9684.76835634407,3303.350913313742,1596.620996372291,1060.327100720806,4750.753371086195,3316.9556717072614,8572.535013035707,7057.373092535587,7418.1063438162155,2164.525556032806,222.4283780255316,1626.8999357635682
38,38810.74764018002,112622.24367424364,22577.592998184013,37290.536950289475,7022.341534841985,2911.3586803437497,7265.2470189224805,13148.10096534792,15099.443607972136,9222.02744439845,7298.686385222912,6964.0442819562295,3269.8644968586987,1480.9321196759354,4068.924412215816,20605.437465688556,6326.2166306802355,11709.32964335435,6075.339135189224,4170.983424634441,1596.620996372291,797.4729864981068,6625.531746586877,3348.0248242571593,6644.186269842877,7024.4378064961265,4217.180963042269,1577.610507827279,255.68457190135382,2022.5573547187505
39,28706.515847030758,73383.07022783549,49657.89915509837,42498.48836821504,5992.73383711766,2911.3586803437497,4712.166834395749,9612.274072958184,13099.382751429092,7825.561187420975,6292.544595527936,4572.318632863556,2037.2310244688388,850.4276601934788,2598.274814643181,15240.786421345661,5972.4183685883645,7499.285746016302,6075.339135189224,3559.3524540159483,1596.620996372291,441.3040811243394,4843.9702290512205,2276.689244195441,5638.202115871578,6056.140396935988,2768.876906624277,982.8840296165208,195.64916454253708,1291.545650926693
40,24080.611401807906,57411.82829678181,26077.213285909143,41994.760125175286,12779.803914856418,2911.3586803437497,8947.92232333367,11393.693894495915,21642.520088342575,11934.707733146757,6215.952486969842,5318.320717000562,1910.6995134253466,801.8317938967085,2481.380737298318,12784.974573442421,6008.723271654526,5732.123301401844,6075.339135189224,7590.680140359167,1596.620996372291,292.05573635297213,5741.740801997509,1780.90971512057,8599.048533566121,5982.80449335479,3220.6164981111087,921.8572327006543,159.58673178233107,1233.426482040621
41,24167.19609035024,47989.393863129655,15605.030424622186,29434.66892735847,4827.786036979439,2911.3586803437497,3843.37391146305,5688.790512832916,9968.647283568424,5246.634607350411,6698.328039353399,5054.960497625481,1858.0347402356497,799.575852914448,2450.35459655325,12830.903613386206,6195.3095282782115,5497.13601110114,6075.339135189224,2867.5638467480658,1596.620996372291,292.05573635297213,2866.751921275347,1751.65292980275,3780.114202084347,6446.972457937586,3061.185576489198,896.4429621628022,159.58673178233107,1218.0102568719017
42,22627.46527239591,51268.6368488633,12127.81965848334,13938.816414227778,2792.373188612303,2911.3586803437497,2635.549993945648,4398.386673496633,5769.606217634564,3274.3295576220626,4258.985430427404,3599.034086548562,1327.6738300352067,607.7587793035168,1831.5422983172202,12013.22752347793,6172.531692460259,5139.201049652982,6075.339135189224,1658.539315327145,1596.620996372291,203.18638835434757,2216.496179030215,1609.0584650789506,2359.142464272581,4099.301355330125,2179.4113751258146,640.5643834497868,126.76278921853896,910.4051773387217
43,21740.811213757,60449.10943087157,10667.465835110313,6936.930153517142,2017.31504397458,2911.3586803437497,2095.8043307877942,4432.508042783868,5007.475775488585,2472.621458564949,3522.8114819581583,3047.6444626923817,1189.917749463663,508.6215563216048,1579.859507743995,11542.802811326446,6847.314169641895,5256.636673250173,6075.339135189224,1198.219050939994,1596.620996372291,198.32603717434273,2233.6661790038597,1425.2326458253917,1781.5046294859192,3390.621827190375,1845.5201373992725,574.0858593427694,116.18055290936273,785.302510094564
44,28862.90524571574,77385.55918466466,9301.018578384585,11028.528082127043,1585.485693946984,2911.3586803437497,1796.5002809673117,3779.557728840083,4672.006083037472,2072.6009466411956,2954.366514654519,2724.1669949283064,1059.361266518698,444.3168899740473,1376.0448681591322,15324.293766697996,7647.069293916663,7936.768256847737,6075.339135189224,941.707817762272,1596.620996372291,558.6835378739678,1904.651855184557,2498.41295681976,1493.272068796626,2843.500855502858,1649.6531899470435,511.1062049255952,364.7431620936554,683.9922170274632
45,25596.179050866696,61780.33954555227,8081.300332045256,9856.770854322805,1308.904031165096,2911.3586803437497,1609.9812353269242,2676.2527310954715,4200.127798740392,1823.4701257823042,2816.191256185067,2451.768815844715,903.5778470081622,401.06077389216915,1213.4931536703398,13589.428667003245,29914.018326894624,8141.004123973287,5187.484420140225,777.4169431544715,1596.620996372291,436.42397241921265,1348.6570925244694,2154.419183431366,1313.7959298215133,2710.4862136181573,1484.6654946826382,435.94831414609905,438.81429006614,603.1855034347593
46,21320.6405546291,53544.837976873205,8733.310698198651,9535.811265837297,1207.59566961981,2911.3586803437497,1563.8584604501402,2382.6193920625433,3966.905488608182,2239.075852456334,2835.803477921912,2374.4275868636787,924.2979488389849,368.7532154214459,1146.6251098762614,11319.42066250895,93380.39971344415,6017.995493824455,5187.484420140225,717.273231043653,1596.620996372291,265.778227940751,1200.681856265118,1759.7438549459523,1613.2457491967511,2729.4130246621667,1437.861797224042,445.9295858194497,245.09328320867957,569.9635381961692
47,19752.04817382733,49308.3059199085,23093.545554706376,9366.415927469947,1175.3343661374277,2911.3586803437497,1496.4682504836107,2393.614055499541,4396.023199430859,2441.4122598734757,3593.25301210174,3265.4815161586043,1109.3332768165644,451.0433195083107,1433.3866499093474,10486.434892619412,67543.70126936458,5230.178845008909,5187.484420140225,698.1087939642736,1596.620996372291,204.72747531386125,1206.1924981485513,1565.0438322999296,1759.0191245745486,3458.4246027169443,1977.4282472885586,535.2185704625754,402.5368631978563,712.4865398809796
48,18176.74380166569,43867.2437723966,16178.607465223575,9313.55948730269,1198.4680813174773,2911.3586803437497,1561.7265170792857,2704.9241594548844,4597.966504435937,2364.261569940517,4369.6184761224295,3549.510512244134,1358.7398103451678,493.4508706335585,1539.3071049550636,9650.665544551464,37215.14378486354,4543.203655586603,5187.484420140225,711.836511304822,1596.620996372291,157.435863181912,1363.1007749347314,1258.1064960674025,1703.4427065396414,4205.616458665504,2149.4271737260447,655.5362909598126,236.90087614297855,765.1586425407706
49,23410.08346495683,76891.95700731114,15571.949702280526,8545.549043426652,1084.9240302807025,2911.3586803437497,1266.6863540005127,2487.969119736881,4113.661666742429,2122.3418185929477,3457.0118977877946,2666.568522195782,961.2029728933366,399.6533978665387,1335.4924653702005,12429.372461150397,27941.684650704123,4653.212520379228,5187.484420140225,644.3872070449494,1596.620996372291,272.4562714319771,1253.758038616081,1835.2160046817446,1529.116309052167,3327.2982505651726,1614.7462092129833,463.7494105188827,242.5133539117461,663.8483494736699
50,21536.766676416933,60508.0601365448,13208.27873496503,12261.420469642802,3145.359060373198,2911.3586803437497,8432.616011012444,5979.7699675879485,10349.948750903704,6663.260843606852,4913.886641482226,5864.672789543801,1712.1720261160685,603.2675940452549,1511.5441036946336,11434.24326236841,22613.765582941727,5988.4045017125145,5187.484420140225,1868.1928202558172,1596.620996372291,303.0606778459098,3013.39300213134,1604.0420914901651,4800.833754965818,4729.5070752665215,3551.4869394279735,826.0587230531695,365.3768289385163,751.3611210147669
51,26022.390502218484,79592.25127165686,17604.813446179403,15479.931898622479,6543.536579499798,2911.3586803437497,7118.610913902718,9095.240546675219,13142.852063690363,5557.563518537512,6425.226884595747,5364.621740097446,1614.4672504514367,541.1981719736988,1604.3330538787816,13816.290288543752,19436.213850636585,5733.1096678055765,5187.484420140225,3886.5750232968417,1596.620996372291,355.47739199449836,4583.519891613161,2139.9202455747477,4004.255425645311,6183.929306769095,3248.474953889254,778.9189128132691,250.7057609774471,797.4813279778523
52,23855.088492116254,59932.63086027171,12972.978758309016,11601.670204422591,3564.9527209093058,2911.3586803437497,3604.3362608333146,4753.296304874554,7712.967971228124,3704.706346037025,4981.968515756089,4423.78495076875,1440.6848368744543,506.0965581579737,1389.5447919947726,12665.280711770742,15806.596258036452,6696.847665804267,4289.660303083354,2117.4324407828526,1596.620996372291,412.9322750491894,2395.2149963234574,2265.5561311983943,2669.197691859985,4794.93851019825,2678.924302424967,695.0816553612941,661.2313526122991,690.6982749758562
53,23587.280036857417,53282.63931581911,10110.962715717524,10084.75405408037,2294.604881710959,2911.3586803437497,2553.236180383135,3600.941838779542,5273.489066826581,2629.4040666498163,3725.6645209877797,3311.967743347877,1117.4399103646017,427.73882826037055,1238.3351187791984,12522.622330127171,15484.564786127472,6139.840755461857,4289.660303083354,1362.8837000298395,1596.620996372291,431.7019239150616,1814.6253688362572,2284.4888960334883,1894.442029437588,3585.8622028322966,2005.5850533293874,539.1242854651908,1120.1193030852812,615.5441772783493
